uniquestr,method,company,measurements,id,trialn,col 
gNCYVBQD,ac,TUW,0.650769564471188,4596,17,-4578
eiEzvUMv,mk,CTS,0.270288236798993,4597,95,-4501
MViMVJxM,ac,CTS,0.331970718830912,4598,15,-4582
VJVnfTWz,em,HTC,0.633973252520003,4599,45,-4553
LeTVYjHb,ac,CTS,0.462619426938638,4600,93,-4506
LEKOHDZa,ac,TUW,0.410570304786187,4601,50,-4550
xuASTJiz,zf,HTC,0.97242681272333,4602,75,-4526
qerBurSj,em,TUW,0.186593717851774,4603,32,-4570
sNSLXfLh,ac,CTS,0.459668063820336,4604,78,-4525
KBMngDBJ,mk,HTC,0.840109577504405,4605,28,-4576
SsdYxTxd,mk,CTS,0.856272681090326,4606,56,-4549
fPItyclk,mk,CTS,0.148960301131907,4607,10,-4596
XtZBwWtF,ac,HTC,0.380130904676812,4608,26,-4581
nInKsKGH,em,CTS,0.321391145666,4609,20,-4588
YmtMNRWA,mk,HTC,0.974950718124216,4610,79,-4530
GYmoHwsy,em,HTC,0.659504336544241,4611,45,-4565
,em,TUW,0.066894675964587,4612,23,-4588
LbcWMMoO,mk,TUW,0.174731246056861,4613,81,-4531
FaLTCTop,ac,CTS,0.866633843793685,4614,40,-4573
rZMuFDKv,em,CTS,0.159908202174402,4615,83,-4531
jDPkmHVT,ac,CTS,0.689509225263281,4616,62,-4553
waOiAijD,ac,HTC,0.873892869337596,4617,32,-4584
RoyqpjeO,mk,CTS,0.064365447236173,4618,47,-4570
NMFvcuYr,ac,CTS,0.382071378487526,4619,85,-4533
HepENnHv,zf,TUW,0.366370194590135,4620,81,-4538
WzzkawKE,zf,CTS,0.231786992266574,4621,76,-4544
FicNGPuM,em,CTS,0.439060897981649,4622,9,-4612
eEoqrtSN,mk,HTC,0.994125684649371,4623,8,-4614
zxFbBKbH,zf,HTC,0.474584683906516,4624,73,-4550
RdzmAyYk,em,TUW,0.187747777269863,4625,56,-4568
gsEPPMEx,mk,CTS,0.403993720206297,4626,81,-4544
KtaHoKdm,em,TUW,0.519717572324187,4627,24,-4602
gWfTQvQG,em,TUW,0.666869881016632,4628,27,-4600
YrnyTojJ,zf,TUW,0.660262936743205,4629,99,-4529
qYKbrrVR,em,TUW,0.044139725769233,4630,21,-4608
cskbHEMF,em,TUW,0.387551830618815,4631,42,-4588
yweyGgEI,em,TUW,0.346876227882806,4632,54,-4577
faQwUrcS,em,TUW,0.679680839473105,4633,31,-4601
EFKjTpRx,em,TUW,0.072225466157903,4634,58,-4575
JGHGVUdv,ac,TUW,0.857092010874807,4635,93,-4541
rpJnkuJj,zf,CTS,0.683939534511445,4636,52,-4583
VqYtlXpS,ac,TUW,0.948811161874771,4637,74,-4562
,mk,TUW,0.388287379500481,4638,23,-4614
,zf,HTC,0.788338962159426,4639,26,-4612
MurSSnQL,ac,HTC,0.631513609798353,4640,17,-4622
ARnlAsTm,ac,CTS,0.482726644727755,4641,98,-4542
KGxHJCPr,em,HTC,0.795146611943931,4642,46,-4595
ryaahNfA,zf,TUW,0.970965564848014,4643,36,-4606
xGuhvbAd,zf,TUW,0.718713322131004,4644,74,-4569
LAbXWPJo,em,HTC,0.010392328159949,4645,53,-4591
elOkDtko,em,CTS,0.174343765319747,4646,94,-4551
lTVkRjLn,mk,TUW,0.243206400471994,4647,14,-4632
hrSyrbsb,em,CTS,0.695541273776074,4648,78,-4569
TOWoZVWm,mk,CTS,0.803551898488047,4649,92,-4556
,zf,TUW,0.323103974255009,4650,99,-4550
dyiMFNqF,ac,CTS,0.579818498109658,4651,22,-4628
SARopsAX,mk,CTS,0.391964382101327,4652,85,-4566
pIYNsVQX,zf,TUW,0.333162524628947,4653,72,-4580
YVaGOhwv,mk,CTS,0.321712650216157,4654,46,-4607
QUORxuVL,em,CTS,0.079728440447671,4655,4,-4650
MTSBowUn,ac,TUW,0.993488365747868,4656,71,-4584
lTRErpgY,zf,HTC,0.711991622368454,4657,62,-4594
OdWQSZMf,zf,HTC,0.821890294887353,4658,12,-4645
ycYAgPqX,ac,HTC,0.179995485828685,4659,74,-4584
SaeJMwgS,em,HTC,0.247611955994163,4660,73,-4586
JhcZeKnv,ac,TUW,0.14297897396509,4661,52,-4608
JRJAABTn,mk,HTC,0.153244536419754,4662,96,-4565
XmGBMkuJ,ac,TUW,0.634948133109157,4663,61,-4601
ezhZvLuS,em,TUW,0.321236270207329,4664,7,-4656
QBQKLHmn,ac,CTS,0.274220941566122,4665,63,-4601
yrScLUvx,ac,TUW,0.446466296916128,4666,37,-4628
lMQrZdYN,em,TUW,0.928712157764649,4667,17,-4649
,em,TUW,0.718932060013996,4668,71,-4596
OjpEsFDE,ac,CTS,0.138738063124071,4669,41,-4627
DnXqibsF,em,HTC,0.089372143930168,4670,3,-4666
gtvCaztE,em,CTS,0.963709754167097,4671,75,-4595
FOzARuCM,mk,CTS,0.969365729840936,4672,82,-4589
vQaXEKSz,zf,CTS,0.183708124705463,4673,95,-4577
LWRkUhgu,zf,HTC,0.468769827165748,4674,1,-4672
tJkBIaVv,ac,TUW,0.222042882430047,4675,11,-4663
UpvzjipE,ac,CTS,0.543524170691873,4676,52,-4623
NbbpuMMP,em,HTC,0.732069294859209,4677,59,-4617
DMEzlggJ,em,CTS,0.047263232940876,4678,3,-4674
cXrBCsae,zf,TUW,0.140544701826595,4679,18,-4660
dJEmZONv,mk,TUW,0.880940890822599,4680,58,-4621
,mk,HTC,0.745436977760979,4681,35,-4645
bdUAdnCl,ac,TUW,0.063774743707261,4682,48,-4633
ZGKDDJcL,zf,HTC,0.691679012573852,4683,15,-4667
WFHaAbPT,mk,TUW,0.011642528884927,4684,37,-4646
doBwrsTF,mk,TUW,0.539601087744671,4685,24,-4660
pLsFhxPN,ac,CTS,0.173842648912407,4686,27,-4658
WVvDXyVr,zf,CTS,0.831228389272339,4687,65,-4621
kNMvNANy,zf,TUW,0.67196124560391,4688,37,-4650
qVOsNgvH,em,TUW,0.877818063063883,4689,50,-4638
BcnYMnix,em,HTC,0.755206924072015,4690,11,-4678
wXftOQZX,zf,TUW,0.669514090409102,4691,75,-4615
BuiWrOOm,mk,CTS,0.98691510455447,4692,43,-4648
LDFMjttE,zf,HTC,0.591531230471809,4693,73,-4619
eXBnMSTj,em,CTS,0.424834609525802,4694,48,-4645
KonzgSAx,ac,CTS,0.628289752380488,4695,23,-4671
mZBerUhW,ac,CTS,0.818269227524984,4696,31,-4664
,zf,HTC,0.86777604542991,4697,86,-4610
sdnqGVxt,ac,HTC,0.668801472228211,4698,57,-4640
DfahiQzV,zf,TUW,0.544696827252442,4699,97,-4601
oIZIoaJB,em,TUW,0.170378703871254,4700,30,-4669
GKRDmAyz,ac,HTC,0.698589743546293,4701,47,-4653
PIWJnlYk,zf,HTC,0.781356128075776,4702,93,-4608
sqUowZUW,em,HTC,0.932849650544484,4703,17,-4685
cBvDPsQC,em,HTC,0.073103832767261,4704,40,-4663
pnhHzHCY,em,TUW,0.312901248206702,4705,22,-4682
UbZXJGEc,ac,TUW,0.040101378531871,4706,62,-4643
IaVrsgcv,mk,HTC,0.790376535223071,4707,61,-4645
JwSzByZC,zf,TUW,0.693337665715435,4708,86,-4621
cHBewBck,em,TUW,0.753028280401025,4709,89,-4619
cPCXXntj,mk,TUW,0.657661692171376,4710,12,-4697
tNuEpBeM,mk,HTC,0.093414426121393,4711,99,-4611
XbuZFFvf,ac,TUW,0.797636218601402,4712,23,-4688
yQDKuawS,ac,CTS,0.716528589378158,4713,95,-4617
odioreSm,em,TUW,0.634347627201518,4714,66,-4647
agUQkBEr,ac,TUW,0.232273796138893,4715,88,-4626
dMaPZWvd,ac,HTC,0.771976327822979,4716,16,-4699
MYxqwYBk,zf,CTS,0.565329681078597,4717,21,-4695
NypSfeaH,ac,CTS,0.187722817025592,4718,89,-4628
QMPHLrJl,ac,HTC,0.768349544557222,4719,61,-4657
SHshVkPG,ac,HTC,0.138412641200798,4720,35,-4684
NsnZVwju,ac,TUW,0.920345412665935,4721,72,-4648
NogSzkXQ,mk,TUW,0.895013354006759,4722,66,-4655
LjiZUjuU,mk,HTC,0.238303540471724,4723,0,-4722
vJAKVdzZ,em,TUW,0.586185528050694,4724,91,-4632
EOVleomx,ac,TUW,0.066415110119835,4725,19,-4705
hwCbetCc,em,TUW,0.672073383149637,4726,77,-4648
haaKqivI,mk,TUW,0.052234676239808,4727,62,-4664
JvQbHKvM,mk,TUW,0.403256493596511,4728,45,-4682
HuzfKhWF,mk,HTC,0.701754846386074,4729,41,-4687
ZHfZpVIT,zf,CTS,0.068942370347879,4730,9,-4720
puRexMqY,ac,HTC,0.569342674996754,4731,93,-4637
,ac,CTS,0.856409987789935,4732,56,-4675
StmILNAr,em,HTC,0.501201387549703,4733,3,-4729
TndkULvx,em,CTS,0.049150101988239,4734,53,-4680
AFswPmrf,mk,HTC,0.430906322072791,4735,82,-4652
dDePEBdT,ac,CTS,0.668216393534697,4736,30,-4705
bamJhmGG,mk,HTC,0.836185535879723,4737,18,-4718
QbSRnbOe,mk,CTS,0.366124916884789,4738,61,-4676
osLAuYcG,zf,TUW,0.673046499491534,4739,43,-4695
yfdUWDob,ac,CTS,0.55141983776166,4740,56,-4683
itzpPDIm,ac,CTS,0.09869792267682,4741,33,-4707
XQwUuxoC,em,TUW,0.553018639257055,4742,87,-4654
fIAhqNUW,em,HTC,0.27897878520131,4743,10,-4732
aBkZUDew,zf,CTS,0.329053837798933,4744,97,-4646
uUXIBDEj,zf,CTS,0.675404464146817,4745,52,-4692
LnBJFemY,em,TUW,0.935336322712198,4746,93,-4652
XApckJII,mk,TUW,0.700723955324459,4747,32,-4714
cXfJfRzn,mk,TUW,0.807158606877064,4748,78,-4669
cDpkxecB,ac,CTS,0.623633173882798,4749,72,-4676
dJiVWepM,mk,HTC,0.637638836430708,4750,46,-4703
eVJiFcwu,em,CTS,0.162169217228328,4751,80,-4670
qkEIrqxl,em,TUW,0.523644792792595,4752,47,-4704
NnZGUQHu,zf,TUW,0.291815539436305,4753,98,-4654
,zf,TUW,0.892808161288522,4754,0,-4753
KLAlFwMo,mk,CTS,0.45877097097091,4755,55,-4699
eRjJPxwC,em,TUW,0.73818834922641,4756,8,-4747
YUFrjOkf,zf,TUW,0.887722182526408,4757,73,-4683
fafGhphj,ac,CTS,0.388539462375536,4758,17,-4740
oyKCYJcg,ac,TUW,0.337181576719136,4759,79,-4679
MsHiboxp,em,CTS,0.623814066720286,4760,15,-4744
gDCfbhVv,ac,TUW,0.461274957343387,4761,35,-4725
gBEInGNM,ac,CTS,0.779507732871643,4762,27,-4734
syDraijJ,mk,CTS,0.439887754936175,4763,18,-4744
rLOHgXZT,em,HTC,0.980674741744705,4764,10,-4753
ZWUxyunU,em,HTC,0.378681327735676,4765,48,-4716
ClbMfsQJ,ac,CTS,0.311274557963846,4766,91,-4674
EHCtvdaK,mk,CTS,0.912326126938876,4767,30,-4736
CxOAMYqh,em,TUW,0.876772945522067,4768,89,-4678
PCQMGkLL,zf,TUW,0.111949585195493,4769,60,-4708
jRKhrvUf,ac,CTS,0.829673945527046,4770,93,-4676
,mk,HTC,0.95547896926358,4771,74,-4696
euMVsoAX,mk,TUW,0.378506507582964,4772,12,-4759
afwwWhWg,mk,TUW,0.844963528127561,4773,53,-4719
qqkvdURI,em,CTS,0.578073800936194,4774,12,-4761
UMJmNctm,mk,TUW,0.825305866664558,4775,31,-4743
XiFCoJjU,zf,HTC,0.091353257599274,4776,11,-4764
xdpNRQmy,em,HTC,0.127160018359955,4777,82,-4694
gnxclfhz,em,HTC,0.665254570727368,4778,46,-4731
RVFHLWTg,mk,TUW,0.166178795462941,4779,53,-4725
WxPLSAiX,em,TUW,0.637343353973445,4780,3,-4776
UxgDxCjy,zf,CTS,0.689116162573535,4781,76,-4704
PNZFbSvj,em,CTS,0.109408265311411,4782,49,-4732
,zf,HTC,0.217652999329359,4783,91,-4691
TpnozkTf,ac,HTC,0.51282596936591,4784,60,-4723
QqAZsMOj,mk,CTS,0.477105151041389,4785,96,-4688
sHJSdSnn,mk,TUW,0.537669642168579,4786,94,-4691
qZyryUNS,ac,CTS,0.338321923920008,4787,59,-4727
GixGhkmx,mk,HTC,0.439852210741179,4788,40,-4747
FywRlhwO,ac,HTC,0.058352102454578,4789,93,-4695
YPDZRjsO,zf,TUW,0.343206197202181,4790,91,-4698
dGLFxohH,zf,TUW,0.934699385937597,4791,12,-4778
NKILdsUc,mk,HTC,0.547853272312926,4792,2,-4789
AwcRyQLQ,mk,HTC,0.750499887717258,4793,20,-4772
zhtglRTS,em,TUW,0.712840399970962,4794,47,-4746
VGSXsNJn,zf,CTS,0.320510711038458,4795,41,-4753
,em,HTC,0.574100231195786,4796,20,-4775
CnqStqTQ,em,TUW,0.934459111027079,4797,25,-4771
EXOJyiDY,ac,TUW,0.286798776473652,4798,11,-4786
nATmhuvo,zf,HTC,0.962357884371644,4799,7,-4791
ljoZNXga,em,HTC,0.171929005342446,4800,28,-4771
oVrMqRvJ,zf,TUW,0.364449774203975,4801,71,-4729
mCrfHlNL,zf,CTS,0.75657045207023,4802,36,-4765
lBMgRuql,ac,TUW,0.380944316380684,4803,94,-4708
UCmpqags,zf,TUW,0.098850170257206,4804,4,-4799
qixGAPiQ,em,HTC,0.83949153222736,4805,68,-4736
uRkPYjDD,ac,TUW,0.214023678583722,4806,33,-4772
CKROuRJP,zf,CTS,0.255325704934296,4807,91,-4715
fCzFOlvg,zf,HTC,0.578869042822988,4808,30,-4777
,mk,HTC,0.686367869045866,4809,96,-4712
efjQtVhd,ac,TUW,0.874248722177266,4810,58,-4751
gaqMcxFE,zf,CTS,0.480827637589733,4811,23,-4787
nYEVulof,mk,HTC,0.100142113720326,4812,17,-4794
StsPlKQY,mk,CTS,0.365157705957151,4813,61,-4751
GXoKfUyf,zf,HTC,0.635206500889806,4814,35,-4778
vNWRHUWC,ac,CTS,0.867052280403137,4815,29,-4785
JGExwBZZ,ac,CTS,0.178761593792632,4816,72,-4743
iIwevUIv,ac,TUW,0.601021700337509,4817,80,-4736
gqvfYQrA,mk,TUW,0.601546171383842,4818,48,-4769
mEgfDCzy,zf,TUW,0.911639584516692,4819,61,-4757
eNQbvxAa,mk,HTC,0.379453311397552,4820,12,-4807
kZNOhkjZ,em,HTC,0.318624888993798,4821,56,-4764
CIDOKYKp,mk,HTC,0.580644948123483,4822,49,-4772
,ac,TUW,0.395782190628235,4823,61,-4761
dJOBmJpC,em,HTC,0.05872089800787,4824,2,-4821
hVOEPEOT,em,HTC,0.429618455561898,4825,53,-4771
TdrIysAP,ac,HTC,0.313390374982109,4826,93,-4732
lUaRFqBM,zf,CTS,0.807144226163046,4827,25,-4801
UhIwBQWZ,ac,CTS,0.884222743972673,4828,93,-4734
uNIFqbhJ,zf,CTS,0.563852675544777,4829,84,-4744
FxxYkZLR,zf,HTC,0.616687364812269,4830,35,-4794
jBtIIfnQ,mk,CTS,0.773714620625324,4831,33,-4797
CvDRLxsN,zf,HTC,0.497516421740032,4832,58,-4773
hMJfGuSE,ac,HTC,0.575877795004068,4833,77,-4755
krwLoYIO,mk,TUW,0.255127696422062,4834,62,-4771
NhIAwcPH,zf,HTC,0.824960316264581,4835,46,-4788
AEhBAYAS,mk,CTS,0.363491753655425,4836,38,-4797
VErAuLFa,ac,TUW,0.419043006569886,4837,60,-4776
olvkDRcv,mk,TUW,0.855119414482348,4838,62,-4775
ypuwQnur,mk,HTC,0.287222130153572,4839,47,-4791
,mk,HTC,0.836738232919903,4840,58,-4781
sbgKornc,ac,CTS,0.641102195530489,4841,50,-4790
tzawJTfi,ac,CTS,0.008295695767966,4842,40,-4801
hRiIuIhW,ac,CTS,0.568194969036192,4843,62,-4780
UDbQtrZC,em,CTS,0.114078318808055,4844,0,-4843
pkRGFpmN,zf,TUW,0.976721394347896,4845,85,-4759
yjpDNLgI,em,HTC,0.883297911039671,4846,90,-4755
eXJeHjbb,mk,HTC,0.224774706307229,4847,25,-4821
pMgixoCO,mk,HTC,0.843165164183418,4848,70,-4777
oEHZaTmz,ac,HTC,0.689799351393549,4849,71,-4777
eoaASAqn,em,HTC,0.247556507374234,4850,15,-4834
qzJWRHuY,ac,CTS,0.369739981632667,4851,43,-4807
pUUMuEeB,zf,HTC,0.141041388679327,4852,25,-4826
cbhHrGwl,zf,CTS,0.307898497750052,4853,20,-4832
GChgEctS,mk,TUW,0.259901869349688,4854,57,-4796
iBiqXqkX,zf,HTC,0.255758189520026,4855,37,-4817
VFTVZyXo,zf,TUW,0.895697844775625,4856,68,-4787
,mk,CTS,0.426943960331683,4857,50,-4806
gSfIRMjf,ac,HTC,0.337450658591864,4858,9,-4848
OkUqxSbc,zf,HTC,0.385937785521922,4859,27,-4831
eiuWMygd,ac,TUW,0.451218631515306,4860,3,-4856
stFQmCzZ,zf,HTC,0.376326267916193,4861,40,-4820
IBcAooNI,zf,CTS,0.129680748056694,4862,33,-4828
XLhUfheA,zf,TUW,0.786057478726007,4863,44,-4818
AFTETVhl,mk,TUW,0.284516509289119,4864,89,-4774
cHFnIndb,zf,HTC,0.214621740829707,4865,83,-4781
LRVveZFO,mk,CTS,0.306648232726638,4866,34,-4831
ZCEbWWpE,zf,TUW,0.553728919265186,4867,47,-4819
HSsHuRKi,zf,CTS,0.377574618397002,4868,5,-4862
ZZzZoRsU,ac,HTC,0.388766719136879,4869,75,-4793
dIuqCfmG,em,TUW,0.681132106978179,4870,31,-4838
ZOkKodTp,zf,TUW,0.575358287546765,4871,16,-4854
,ac,CTS,0.596880321391887,4872,66,-4805
ehgxTBXM,mk,HTC,0.582539272258631,4873,55,-4817
ChspEKND,mk,TUW,0.93276799417236,4874,38,-4835
RYLxLeGw,em,TUW,0.716646255766874,4875,12,-4862
tRrWFLHr,zf,CTS,0.244912209619863,4876,21,-4854
uKBdYXqQ,ac,TUW,0.793268546516087,4877,35,-4841
gASrFvET,zf,TUW,0.582460957113869,4878,99,-4778
iGdUAyLZ,ac,HTC,0.027397602199075,4879,34,-4844
tcbYEKTq,mk,HTC,0.809353351204933,4880,63,-4816
lbKVhejw,em,HTC,0.020263580871481,4881,11,-4869
hXwFKQew,zf,CTS,0.295335551780579,4882,48,-4833
kIjwRzBG,em,HTC,0.017068225050148,4883,44,-4838
HjGCUYLB,mk,TUW,0.131858957712244,4884,12,-4871
TvWkcEXd,em,HTC,0.254483967362066,4885,81,-4803
ZPBSDHCt,mk,TUW,0.483023522951968,4886,75,-4810
ZRBwVJoK,zf,TUW,0.055573484834816,4887,99,-4787
IsdiTXcc,ac,HTC,0.982771383972908,4888,16,-4871
lvYchkKU,zf,TUW,0.562322363281419,4889,26,-4862
,em,CTS,0.827661471371249,4890,93,-4796
VTZKOfFl,zf,TUW,0.408472722929904,4891,94,-4796
QrdClRyg,ac,CTS,0.841734143199517,4892,85,-4806
XeETOPSh,em,HTC,0.887057133118458,4893,47,-4845
JwLpzuIG,ac,TUW,0.174633578298422,4894,17,-4876
VlBLfyOr,em,HTC,0.073094523775842,4895,29,-4865
qMMNIVLQ,ac,CTS,0.022103828634084,4896,88,-4807
okBLZtGb,mk,CTS,0.68737957198839,4897,20,-4876
VsGfQdcQ,ac,TUW,0.258333640006889,4898,84,-4813
dEhCZoqG,mk,HTC,0.110280455165688,4899,94,-4804
KdCffqqo,em,TUW,0.828118540083722,4900,77,-4822
iWEncsfG,ac,HTC,0.343102528964316,4901,86,-4814
zmCxwKNJ,ac,HTC,0.922371060485224,4902,9,-4892
,zf,TUW,0.302242166075957,4903,37,-4865
zrOCMSNC,mk,HTC,0.636765191449939,4904,82,-4821
VQjwrnIp,zf,CTS,0.524765256000156,4905,15,-4889
YJULLTrI,zf,CTS,0.678835467772222,4906,0,-4905
kkkNgfMs,mk,TUW,0.70888318276813,4907,96,-4810
muDmihxz,mk,HTC,0.47334936346563,4908,19,-4888
sOoyHcmS,em,HTC,0.090666861291021,4909,17,-4891
mtKkmuEB,zf,CTS,0.696585518743518,4910,16,-4893
ZMnNRZal,em,CTS,0.302981598246574,4911,59,-4851
buLMptiS,zf,TUW,0.745760874961733,4912,97,-4814
LWiZPQUZ,zf,CTS,0.062102260371404,4913,25,-4887
EaGkqSjt,mk,TUW,0.84500215840969,4914,75,-4838
IRNbMiEH,zf,HTC,0.31785200758899,4915,36,-4878
PrHzNnVb,zf,TUW,0.307458742545819,4916,3,-4912
zwMmAymE,ac,HTC,0.622681229147668,4917,40,-4876
stVqVjKX,mk,CTS,0.599964961445313,4918,35,-4882
KcfopDup,mk,HTC,0.329228010056001,4919,69,-4849
qkYGOGKd,mk,CTS,0.657218027377913,4920,60,-4859
fdlwRhIi,ac,TUW,0.280399000128685,4921,31,-4889
NjuFwoJn,em,HTC,0.918078582395668,4922,22,-4899
MivqUxeF,ac,HTC,0.751989725697625,4923,21,-4901
NxPQYsqJ,em,TUW,0.095953287485056,4924,91,-4832
AIeYVYSe,ac,HTC,0.546484857598176,4925,2,-4922
MSVxZSme,zf,HTC,0.088203944860545,4926,11,-4914
kwtnIyxm,zf,TUW,0.016381869791782,4927,96,-4830
cYOENcRd,ac,CTS,0.691310112208644,4928,32,-4895
MqMSVRFn,zf,TUW,0.342524092309693,4929,3,-4925
VtsmtVEz,ac,CTS,0.255880589749328,4930,38,-4891
mRVuoKLc,mk,CTS,0.982896149231248,4931,81,-4849
wVVSLtiL,mk,HTC,0.964093475074828,4932,44,-4887
izAfqvSt,mk,TUW,0.13821688354443,4933,14,-4918
HopYlucw,em,CTS,0.900332237717837,4934,12,-4921
oFAgCWef,ac,CTS,0.334201709259678,4935,16,-4918
nGRgWFvx,em,CTS,0.81972263957192,4936,60,-4875
mrzezIpK,zf,TUW,0.331003051653455,4937,38,-4898
nZhEqkjd,mk,TUW,0.11967685822865,4938,36,-4901
,mk,CTS,0.527253697997718,4939,45,-4893
LXojpvqP,mk,CTS,0.07899200725987,4940,96,-4843
tRhOiwAC,em,TUW,0.631114399104035,4941,36,-4904
haCdyGWl,zf,CTS,0.521176566479361,4942,57,-4884
BecYCARk,mk,HTC,0.046167924359842,4943,29,-4913
NjrDTqkE,mk,HTC,0.938593066986946,4944,95,-4848
,zf,HTC,0.931968272701467,4945,83,-4861
YkYGRgJe,mk,TUW,0.712716165829822,4946,74,-4871
RoCHMBOL,em,CTS,0.560374542428278,4947,73,-4873
rVeGJUpU,mk,TUW,0.002445188737309,4948,36,-4911
zKDplgcH,mk,HTC,0.974844048521137,4949,5,-4943
haeDbAqK,zf,HTC,0.167738889744591,4950,23,-4926
AzvEkAQP,mk,HTC,0.333906366197983,4951,26,-4924
JUlqqsCZ,ac,TUW,0.662432651920042,4952,45,-4906
VWlScKzJ,em,TUW,0.999338654460527,4953,93,-4859
leYeWDFw,ac,CTS,0.445517732545181,4954,67,-4886
uhQswOBG,mk,HTC,0.741407486326368,4955,21,-4933
FKKNZNLH,mk,TUW,0.120275377369737,4956,54,-4901
XDzViwiG,em,CTS,0.6276909268401,4957,61,-4895
RBqMZlMV,zf,TUW,0.306116708658108,4958,38,-4919
btfeooJN,ac,CTS,0.026708064775476,4959,35,-4923
zDwzAwib,ac,HTC,0.786070909898857,4960,23,-4936
,ac,HTC,0.988304147817986,4961,54,-4906
oLdkRIqw,mk,CTS,0.45950828979814,4962,56,-4905
jnePquJW,mk,HTC,0.908791971187057,4963,93,-4869
vkorVZGd,em,HTC,0.948341951992716,4964,6,-4957
VNbPqtOU,ac,HTC,0.977848893288108,4965,33,-4931
QVDJulkO,mk,TUW,0.69322232668363,4966,88,-4877
ndTQojso,ac,CTS,0.207610151813119,4967,3,-4963
AHAPfGkd,ac,CTS,0.334668104867023,4968,89,-4878
FwkwaxsK,ac,TUW,0.470903871018704,4969,40,-4928
TXtDRhfk,ac,HTC,0.390702837434957,4970,77,-4892
dGsrxRRW,mk,TUW,0.823271723075785,4971,86,-4884
GbjBBHUh,ac,TUW,0.624812417827257,4972,57,-4914
XelROEoO,em,CTS,0.069828906583291,4973,33,-4939
SDNWcDqR,ac,HTC,0.629073648522791,4974,58,-4915
nnpKsrmO,em,CTS,0.649366896275379,4975,57,-4917
qeqpYrdW,zf,CTS,0.80846424331692,4976,2,-4973
WqDlusho,em,CTS,0.935645639241007,4977,91,-4885
tplBvXze,ac,CTS,0.616976581615235,4978,25,-4952
KkRSAjjj,mk,TUW,0.99488381954287,4979,24,-4954
ReMSInJt,ac,CTS,0.277531204633203,4980,53,-4926
uzIrPher,ac,HTC,0.48352436565294,4981,6,-4974
hNPhYgVL,ac,TUW,0.254261263283548,4982,43,-4938
NulXAkOs,ac,TUW,0.401849923222081,4983,68,-4914
,mk,TUW,0.518010451765337,4984,70,-4913
dZXadvBz,zf,CTS,0.268397303044469,4985,86,-4898
YstYIOEj,mk,HTC,0.410477304842916,4986,75,-4910
mgSGQQoN,ac,CTS,0.329832089945782,4987,48,-4938
tQHEUuVI,zf,HTC,0.964153378614381,4988,75,-4912
zrFdachG,zf,CTS,0.557696012264645,4989,72,-4916
SNFQsTLs,zf,HTC,0.507021375600911,4990,64,-4925
oohsODYT,ac,TUW,0.581847615149452,4991,69,-4921
QJCBXdSR,ac,CTS,0.194732357224223,4992,76,-4915
zoubbBho,em,CTS,0.764262529676693,4993,84,-4908
KSKMDXiw,em,CTS,0.479570319906928,4994,13,-4980
zQHpgada,ac,CTS,0.99594380082524,4995,47,-4947
QmDkaGag,ac,CTS,0.290323909908911,4996,24,-4971
YpWvEben,zf,TUW,0.153221610751338,4997,53,-4943
vqwZYyFY,em,HTC,0.780035490344221,4998,60,-4937
dnvDLNIA,mk,HTC,0.939371045476633,4999,17,-4981
IMPTurnp,zf,HTC,0.484374498981441,5000,2,-4997
bNQDPLwh,ac,CTS,0.141161625108803,5001,65,-4935
dHvCPALw,zf,CTS,0.769098870125848,5002,79,-4922
ViGEGvcQ,ac,HTC,0.245434397653691,5003,73,-4929
XsUvRZpu,mk,TUW,0.655940027022499,5004,85,-4918
IUxlQeIf,ac,CTS,0.181207178007852,5005,7,-4997
lAsCbNOD,mk,HTC,0.714465994911987,5006,76,-4929
cAHgNnuH,ac,HTC,0.629383047816725,5007,9,-4997
IfVFClSY,ac,TUW,0.378293626079158,5008,59,-4948
QkuDShAs,mk,HTC,0.113572821429977,5009,87,-4921
kLequXji,em,CTS,0.337663940953375,5010,87,-4922
zdbhPiwa,zf,TUW,0.698477172610304,5011,13,-4997
YsHaITpI,zf,CTS,0.396363675620483,5012,43,-4968
GCryFiju,mk,TUW,0.90883078296423,5013,57,-4955
,mk,TUW,0.151491818641883,5014,53,-4960
tDlRQcVd,ac,HTC,0.278564323065694,5015,30,-4984
FmwCEpQH,zf,TUW,0.968770667730427,5016,67,-4948
chgFjcJI,em,TUW,0.461867239213751,5017,48,-4968
bZulSHOi,ac,CTS,0.073849387331214,5018,60,-4957
xmHbGkbF,zf,CTS,0.1582718610008,5019,65,-4953
lWANSZMF,em,TUW,0.045791647142187,5020,33,-4986
YIIlRZMy,zf,TUW,0.678504221059865,5021,17,-5003
zrDXwZPF,mk,CTS,0.753428213614974,5022,62,-4959
wZURkqWD,mk,HTC,0.958377739499646,5023,34,-4988
tiCgfcYJ,zf,CTS,0.450705969418497,5024,46,-4977
sFbQmWBi,zf,TUW,0.858892324411174,5025,12,-5012
MOvweBmm,mk,CTS,0.355303922956803,5026,97,-4928
EZytYSMU,em,TUW,0.858573699320804,5027,39,-4987
,ac,HTC,0.469048606908237,5028,44,-4983
QZXoLqde,em,TUW,0.86605725754314,5029,83,-4945
wNZdvuyj,mk,TUW,0.857001344267198,5030,78,-4951
EuHsakVP,zf,HTC,0.134870205588021,5031,74,-4956
Dbtgibun,ac,CTS,0.925726219197067,5032,30,-5001
xWALpKit,ac,TUW,0.705273228473168,5033,42,-4990
