linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
2,2,15.01.17,3011,9,22,1026,1,GRIM,15.01.17,27924,27959,27936,27969,23,1570,1,LIND,15.01.17,27984,28013,27996,28019,7911,42739,2,1,2,BTIE - FARB,136585,2770,2535,10580,10706
2,2,15.01.17,3011,9,21,1364,1,KAPP,15.01.17,27846,27885,27858,27895,22,1026,1,GRIM,15.01.17,27924,27959,27936,27969,7911,42739,2,1,2,BTIE - FARB,136585,2244,2770,10568,10580
2,2,15.01.17,3011,9,20,883,1,FREI,15.01.17,27774,27821,27786,27830,21,1364,1,KAPP,15.01.17,27846,27885,27858,27895,7911,42739,2,1,2,BTIE - FARB,136585,2253,2244,10548,10568
2,2,15.01.17,3011,9,19,1548,1,LETG,15.01.17,27714,27761,27726,27771,20,883,1,FREI,15.01.17,27774,27821,27786,27830,7911,42739,2,1,2,BTIE - FARB,136585,2245,2253,10558,10548
2,2,15.01.17,3011,9,18,48,1,ALBP,15.01.17,27612,27671,27636,27683,19,1548,1,LETG,15.01.17,27714,27761,27726,27771,7911,42739,2,1,2,BTIE - FARB,136585,1535,2245,12488,10558
2,2,15.01.17,3011,9,17,3019,1,ZYPR,15.01.17,27540,27607,27552,27618,18,48,1,ALBP,15.01.17,27612,27671,27636,27683,7911,42739,2,1,2,BTIE - FARB,136585,2250,1535,10535,12488
2,2,15.01.17,3011,9,16,1579,1,LOCH,15.01.17,27480,27550,27498,27564,17,3019,1,ZYPR,15.01.17,27540,27607,27552,27618,7911,42739,2,1,2,BTIE - FARB,136585,2248,2250,10544,10535
2,2,15.01.17,3011,9,15,1357,1,KALK,15.01.17,27402,27451,27420,27463,16,1579,1,LOCH,15.01.17,27480,27550,27498,27564,7911,42739,2,1,2,BTIE - FARB,136585,1906,2248,10563,10544
2,2,15.01.17,3011,9,14,478,1,BEZI,15.01.17,27330,27381,27342,27394,15,1357,1,KALK,15.01.17,27402,27451,27420,27463,7911,42739,2,1,2,BTIE - FARB,136585,1306,1906,12845,10563
2,2,15.01.17,3011,9,13,2556,1,STAU,15.01.17,27168,27142,27258,27307,14,478,1,BEZI,15.01.17,27330,27381,27342,27394,7911,42739,2,1,2,BTIE - FARB,136585,1502,1306,10532,12845
2,2,15.01.17,3011,9,12,2396,1,SIHS,15.01.17,27066,27024,27078,27047,13,2556,1,STAU,15.01.17,27168,27142,27258,27307,7911,42739,2,1,2,BTIE - FARB,136585,2657,1502,10556,10532
2,2,15.01.17,3011,9,11,1861,1,PARA,15.01.17,26976,26932,26994,26956,12,2396,1,SIHS,15.01.17,27066,27024,27078,27047,7911,42739,2,1,2,BTIE - FARB,136585,1528,2657,10554,10556
2,2,15.01.17,3011,9,10,601,1,BOES,15.01.17,26910,26873,26922,26881,11,1861,1,PARA,15.01.17,26976,26932,26994,26956,7911,42739,2,1,2,BTIE - FARB,136585,2228,1528,12606,10554
2,2,15.01.17,3011,9,9,615,1,BURK,15.01.17,26820,26768,26844,26816,10,601,1,BOES,15.01.17,26910,26873,26922,26881,7911,42739,2,1,2,BTIE - FARB,136585,2590,2228,12831,12606
2,2,15.01.17,3011,9,8,440,1,BELL,15.01.17,26706,26673,26736,26708,9,615,1,BURK,15.01.17,26820,26768,26844,26816,7911,42739,2,1,2,BTIE - FARB,136585,1565,2590,12493,12831
2,2,15.01.17,3011,9,7,1845,1,OPER,15.01.17,26604,26589,26622,26605,8,440,1,BELL,15.01.17,26706,26673,26736,26708,7911,42739,2,1,2,BTIE - FARB,136585,2104,1565,12475,12493
2,2,15.01.17,3011,9,6,1456,1,KRES,15.01.17,26520,26506,26532,26518,7,1845,1,OPER,15.01.17,26604,26589,26622,26605,7911,42739,2,1,2,BTIE - FARB,136585,2612,2104,12018,12475
2,2,15.01.17,3011,9,5,832,1,FELD,15.01.17,26460,26446,26472,26460,6,1456,1,KRES,15.01.17,26520,26506,26532,26518,7911,42739,2,1,2,BTIE - FARB,136585,2689,2612,12029,12018
2,2,15.01.17,3011,9,4,1286,1,HOES,15.01.17,26400,26400,26418,26406,5,832,1,FELD,15.01.17,26460,26446,26472,26460,7911,42739,2,1,2,BTIE - FARB,136585,2615,2689,10575,12029
2,2,15.01.17,3011,9,3,917,1,FROE,15.01.17,26334,26336,26346,26348,4,1286,1,HOES,15.01.17,26400,26400,26418,26406,7911,42739,2,1,2,BTIE - FARB,136585,2680,2615,10547,10575
2,2,15.01.17,3011,9,2,2907,1,WILD,15.01.17,26280,26286,26292,26297,3,917,1,FROE,15.01.17,26334,26336,26346,26348,7911,42739,2,1,2,BTIE - FARB,136585,2651,2680,6055,10547
2,2,15.01.17,3011,9,1,3041,0,BTIE,15.01.17,26220,26223,26220,26223,2,2907,1,WILD,15.01.17,26280,26286,26292,26297,7911,42739,2,1,2,BTIE - FARB,136585,2788,2651,12775,6055
2,1,15.01.17,2076,6,14,2396,0,SIHS,15.01.17,79746,79733,79758,79743,15,1861,0,PARA,15.01.17,79830,79839,79848,79852,7876,42738,1,1,1,FARB - BTIE,135780,2657,1528,10574,12584
2,1,15.01.17,2076,6,13,2556,0,STAU,15.01.17,79578,79606,79668,79650,14,2396,0,SIHS,15.01.17,79746,79733,79758,79743,7876,42738,1,1,1,FARB - BTIE,135780,1502,2657,10622,10574
2,1,15.01.17,2076,6,12,478,0,BEZI,15.01.17,79488,79515,79500,79527,13,2556,0,STAU,15.01.17,79578,79606,79668,79650,7876,42738,1,1,1,FARB - BTIE,135780,1306,1502,12780,10622
2,1,15.01.17,2076,6,11,1357,0,KALK,15.01.17,79404,79438,79422,79452,12,478,0,BEZI,15.01.17,79488,79515,79500,79527,7876,42738,1,1,1,FARB - BTIE,135780,1906,1306,10760,12780
2,1,15.01.17,2076,6,10,1579,0,LOCH,15.01.17,79320,79363,79338,79379,11,1357,0,KALK,15.01.17,79404,79438,79422,79452,7876,42738,1,1,1,FARB - BTIE,135780,2248,1906,10559,10760
2,1,15.01.17,2076,6,9,3019,0,ZYPR,15.01.17,79266,79294,79278,79305,10,1579,0,LOCH,15.01.17,79320,79363,79338,79379,7876,42738,1,1,1,FARB - BTIE,135780,2250,2248,10570,10559
2,1,15.01.17,2076,6,8,48,0,ALBP,15.01.17,79188,79225,79212,79238,9,3019,0,ZYPR,15.01.17,79266,79294,79278,79305,7876,42738,1,1,1,FARB - BTIE,135780,1535,2250,12463,10570
2,1,15.01.17,2076,6,7,1548,0,LETG,15.01.17,79104,79116,79116,79136,8,48,0,ALBP,15.01.17,79188,79225,79212,79238,7876,42738,1,1,1,FARB - BTIE,135780,2245,1535,10550,12463
2,1,15.01.17,2076,6,6,883,0,FREI,15.01.17,79038,79046,79056,79058,7,1548,0,LETG,15.01.17,79104,79116,79116,79136,7876,42738,1,1,1,FARB - BTIE,135780,2253,2245,5122,10550
2,1,15.01.17,2076,6,5,1364,0,KAPP,15.01.17,78966,78973,78978,78983,6,883,0,FREI,15.01.17,79038,79046,79056,79058,7876,42738,1,1,1,FARB - BTIE,135780,2244,2253,10576,5122
2,1,15.01.17,2076,6,4,1026,0,GRIM,15.01.17,78882,78883,78894,78898,5,1364,0,KAPP,15.01.17,78966,78973,78978,78983,7876,42738,1,1,1,FARB - BTIE,135780,2770,2244,10571,10576
2,1,15.01.17,2076,6,3,1570,0,LIND,15.01.17,78816,78818,78834,78833,4,1026,0,GRIM,15.01.17,78882,78883,78894,78898,7876,42738,1,1,1,FARB - BTIE,135780,2535,2770,10537,10571
2,1,15.01.17,2076,6,2,137,0,BACH,15.01.17,78762,78758,78774,78765,3,1570,0,LIND,15.01.17,78816,78818,78834,78833,7876,42738,1,1,1,FARB - BTIE,135780,2818,2535,12583,10537
2,1,15.01.17,2076,6,1,821,0,FARB,15.01.17,78720,78693,78720,78693,2,137,0,BACH,15.01.17,78762,78758,78774,78765,7876,42738,1,1,1,FARB - BTIE,135780,1310,2818,10578,12583
2,2,15.01.17,3056,3,24,137,1,BACH,15.01.17,38718,38741,38730,38755,25,821,0,FARB,15.01.17,38802,38820,38802,39346,8457,42739,2,1,2,BTIE - FARB,135319,2818,1310,12497,10578
2,2,15.01.17,3056,3,23,1570,1,LIND,15.01.17,38664,38679,38676,38697,24,137,1,BACH,15.01.17,38718,38741,38730,38755,8457,42739,2,1,2,BTIE - FARB,135319,2535,2818,10706,12497
2,2,15.01.17,3056,3,22,1026,1,GRIM,15.01.17,38604,38619,38616,38629,23,1570,1,LIND,15.01.17,38664,38679,38676,38697,8457,42739,2,1,2,BTIE - FARB,135319,2770,2535,10580,10706
2,2,15.01.17,3056,3,21,1364,1,KAPP,15.01.17,38526,38543,38538,38554,22,1026,1,GRIM,15.01.17,38604,38619,38616,38629,8457,42739,2,1,2,BTIE - FARB,135319,2244,2770,10568,10580
2,2,15.01.17,3056,3,20,883,1,FREI,15.01.17,38448,38471,38466,38486,21,1364,1,KAPP,15.01.17,38526,38543,38538,38554,8457,42739,2,1,2,BTIE - FARB,135319,2253,2244,10548,10568
2,2,15.01.17,3056,3,19,1548,1,LETG,15.01.17,38388,38408,38400,38423,20,883,1,FREI,15.01.17,38448,38471,38466,38486,8457,42739,2,1,2,BTIE - FARB,135319,2245,2253,10558,10548
2,2,15.01.17,3056,3,18,48,1,ALBP,15.01.17,38286,38319,38310,38334,19,1548,1,LETG,15.01.17,38388,38408,38400,38423,8457,42739,2,1,2,BTIE - FARB,135319,1535,2245,12488,10558
2,2,15.01.17,3056,3,17,3019,1,ZYPR,15.01.17,38214,38260,38226,38271,18,48,1,ALBP,15.01.17,38286,38319,38310,38334,8457,42739,2,1,2,BTIE - FARB,135319,2250,1535,10535,12488
2,2,15.01.17,3056,3,16,1579,1,LOCH,15.01.17,38154,38205,38172,38215,17,3019,1,ZYPR,15.01.17,38214,38260,38226,38271,8457,42739,2,1,2,BTIE - FARB,135319,2248,2250,10544,10535
2,2,15.01.17,3056,3,15,1357,1,KALK,15.01.17,38076,38132,38094,38144,16,1579,1,LOCH,15.01.17,38154,38205,38172,38215,8457,42739,2,1,2,BTIE - FARB,135319,1906,2248,10563,10544
2,2,15.01.17,3056,3,14,478,1,BEZI,15.01.17,37998,38061,38010,38075,15,1357,1,KALK,15.01.17,38076,38132,38094,38144,8457,42739,2,1,2,BTIE - FARB,135319,1306,1906,12845,10563
2,2,15.01.17,3056,3,13,2556,1,STAU,15.01.17,37836,37813,37926,37996,14,478,1,BEZI,15.01.17,37998,38061,38010,38075,8457,42739,2,1,2,BTIE - FARB,135319,1502,1306,10532,12845
2,2,15.01.17,3056,3,12,2396,1,SIHS,15.01.17,37728,37713,37746,37727,13,2556,1,STAU,15.01.17,37836,37813,37926,37996,8457,42739,2,1,2,BTIE - FARB,135319,2657,1502,10556,10532
2,2,15.01.17,3056,3,11,1861,1,PARA,15.01.17,37626,37558,37650,37633,12,2396,1,SIHS,15.01.17,37728,37713,37746,37727,8457,42739,2,1,2,BTIE - FARB,135319,1528,2657,10554,10556
2,2,15.01.17,3056,3,10,601,1,BOES,15.01.17,37560,37494,37572,37506,11,1861,1,PARA,15.01.17,37626,37558,37650,37633,8457,42739,2,1,2,BTIE - FARB,135319,2228,1528,12606,10554
2,2,15.01.17,3056,3,9,615,1,BURK,15.01.17,37464,37417,37488,37433,10,601,1,BOES,15.01.17,37560,37494,37572,37506,8457,42739,2,1,2,BTIE - FARB,135319,2590,2228,12831,12606
2,2,15.01.17,3056,3,8,440,1,BELL,15.01.17,37344,37307,37374,37320,9,615,1,BURK,15.01.17,37464,37417,37488,37433,8457,42739,2,1,2,BTIE - FARB,135319,1565,2590,12493,12831
2,2,15.01.17,3056,3,7,1845,1,OPER,15.01.17,37236,37204,37254,37228,8,440,1,BELL,15.01.17,37344,37307,37374,37320,8457,42739,2,1,2,BTIE - FARB,135319,2104,1565,12475,12493
2,2,15.01.17,3056,3,6,1456,1,KRES,15.01.17,37146,37131,37164,37147,7,1845,1,OPER,15.01.17,37236,37204,37254,37228,8457,42739,2,1,2,BTIE - FARB,135319,2612,2104,12018,12475
2,2,15.01.17,3056,3,5,832,1,FELD,15.01.17,37086,37070,37098,37084,6,1456,1,KRES,15.01.17,37146,37131,37164,37147,8457,42739,2,1,2,BTIE - FARB,135319,2689,2612,12029,12018
2,2,15.01.17,3056,3,4,1286,1,HOES,15.01.17,37026,37017,37044,37029,5,832,1,FELD,15.01.17,37086,37070,37098,37084,8457,42739,2,1,2,BTIE - FARB,135319,2615,2689,10575,12029
2,2,15.01.17,3056,3,3,917,1,FROE,15.01.17,36954,36952,36972,36966,4,1286,1,HOES,15.01.17,37026,37017,37044,37029,8457,42739,2,1,2,BTIE - FARB,135319,2680,2615,10547,10575
2,2,15.01.17,3056,3,2,2907,1,WILD,15.01.17,36900,36899,36912,36912,3,917,1,FROE,15.01.17,36954,36952,36972,36966,8457,42739,2,1,2,BTIE - FARB,135319,2651,2680,6055,10547
2,2,15.01.17,3056,3,1,3041,0,BTIE,15.01.17,36840,36834,36840,36834,2,2907,1,WILD,15.01.17,36900,36899,36912,36912,8457,42739,2,1,2,BTIE - FARB,135319,2788,2651,12775,6055
2,1,15.01.17,2076,6,24,2907,0,WILD,15.01.17,80496,80528,80508,80538,25,3041,0,BTIE,15.01.17,80580,80613,80580,80692,7876,42738,1,1,1,FARB - BTIE,135780,2651,2788,10566,12775
2,1,15.01.17,2076,6,23,917,0,FROE,15.01.17,80442,80476,80454,80485,24,2907,0,WILD,15.01.17,80496,80528,80508,80538,7876,42738,1,1,1,FARB - BTIE,135780,2680,2651,10545,10566
2,1,15.01.17,2076,6,22,1286,0,HOES,15.01.17,80376,80388,80388,80412,23,917,0,FROE,15.01.17,80442,80476,80454,80485,7876,42738,1,1,1,FARB - BTIE,135780,2615,2680,5964,10545
2,1,15.01.17,2076,6,21,832,0,FELD,15.01.17,80316,80324,80328,80333,22,1286,0,HOES,15.01.17,80376,80388,80388,80412,7876,42738,1,1,1,FARB - BTIE,135780,2689,2615,10560,5964
2,1,15.01.17,2076,6,20,1456,0,KRES,15.01.17,80244,80261,80256,80270,21,832,0,FELD,15.01.17,80316,80324,80328,80333,7876,42738,1,1,1,FARB - BTIE,135780,2612,2689,10577,10560
2,1,15.01.17,2076,6,19,1845,0,OPER,15.01.17,80178,80193,80196,80205,20,1456,0,KRES,15.01.17,80244,80261,80256,80270,7876,42738,1,1,1,FARB - BTIE,135780,2104,2612,10538,10577
2,1,15.01.17,2076,6,18,440,0,BELL,15.01.17,80076,80103,80106,80118,19,1845,0,OPER,15.01.17,80178,80193,80196,80205,7876,42738,1,1,1,FARB - BTIE,135780,1565,2104,12485,10538
2,1,15.01.17,2076,6,17,615,0,BURK,15.01.17,79980,80009,79998,80023,18,440,0,BELL,15.01.17,80076,80103,80106,80118,7876,42738,1,1,1,FARB - BTIE,135780,2590,1565,12843,12485
2,1,15.01.17,2076,6,16,601,0,BOES,15.01.17,79890,79903,79902,79908,17,615,0,BURK,15.01.17,79980,80009,79998,80023,7876,42738,1,1,1,FARB - BTIE,135780,2228,2590,12823,12843
2,1,15.01.17,2076,6,15,1861,0,PARA,15.01.17,79830,79839,79848,79852,16,601,0,BOES,15.01.17,79890,79903,79902,79908,7876,42738,1,1,1,FARB - BTIE,135780,1528,2228,12584,12823
2,2,15.01.17,2059,2,24,137,1,BACH,15.01.17,24438,24409,24450,24415,25,821,0,FARB,15.01.17,24522,24480,24522,24744,8423,42739,2,1,2,BTIE - FARB,136260,2818,1310,12497,10578
2,2,15.01.17,2059,2,23,1570,1,LIND,15.01.17,24384,24358,24396,24372,24,137,1,BACH,15.01.17,24438,24409,24450,24415,8423,42739,2,1,2,BTIE - FARB,136260,2535,2818,10706,12497
2,2,15.01.17,2059,2,22,1026,1,GRIM,15.01.17,24324,24314,24336,24319,23,1570,1,LIND,15.01.17,24384,24358,24396,24372,8423,42739,2,1,2,BTIE - FARB,136260,2770,2535,10580,10706
2,2,15.01.17,2059,2,21,1364,1,KAPP,15.01.17,24246,24236,24258,24250,22,1026,1,GRIM,15.01.17,24324,24314,24336,24319,8423,42739,2,1,2,BTIE - FARB,136260,2244,2770,10568,10580
2,2,15.01.17,2059,2,20,883,1,FREI,15.01.17,24174,24163,24186,24182,21,1364,1,KAPP,15.01.17,24246,24236,24258,24250,8423,42739,2,1,2,BTIE - FARB,136260,2253,2244,10548,10568
2,2,15.01.17,2059,2,19,1548,1,LETG,15.01.17,24114,24110,24126,24121,20,883,1,FREI,15.01.17,24174,24163,24186,24182,8423,42739,2,1,2,BTIE - FARB,136260,2245,2253,10558,10548
2,2,15.01.17,2059,2,18,48,1,ALBP,15.01.17,24012,23994,24036,24039,19,1548,1,LETG,15.01.17,24114,24110,24126,24121,8423,42739,2,1,2,BTIE - FARB,136260,1535,2245,12488,10558
2,2,15.01.17,2059,2,17,3019,1,ZYPR,15.01.17,23940,23931,23952,23945,18,48,1,ALBP,15.01.17,24012,23994,24036,24039,8423,42739,2,1,2,BTIE - FARB,136260,2250,1535,10535,12488
2,2,15.01.17,2059,2,16,1579,1,LOCH,15.01.17,23880,23879,23898,23891,17,3019,1,ZYPR,15.01.17,23940,23931,23952,23945,8423,42739,2,1,2,BTIE - FARB,136260,2248,2250,10544,10535
2,2,15.01.17,2059,2,15,1357,1,KALK,15.01.17,23802,23802,23820,23815,16,1579,1,LOCH,15.01.17,23880,23879,23898,23891,8423,42739,2,1,2,BTIE - FARB,136260,1906,2248,10563,10544
2,2,15.01.17,2059,2,14,478,1,BEZI,15.01.17,23730,23727,23742,23747,15,1357,1,KALK,15.01.17,23802,23802,23820,23815,8423,42739,2,1,2,BTIE - FARB,136260,1306,1906,12845,10563
2,2,15.01.17,2059,2,13,2556,1,STAU,15.01.17,23568,23551,23658,23670,14,478,1,BEZI,15.01.17,23730,23727,23742,23747,8423,42739,2,1,2,BTIE - FARB,136260,1502,1306,10532,12845
2,2,15.01.17,2059,2,12,2396,1,SIHS,15.01.17,23466,23442,23478,23463,13,2556,1,STAU,15.01.17,23568,23551,23658,23670,8423,42739,2,1,2,BTIE - FARB,136260,2657,1502,10556,10532
2,2,15.01.17,2059,2,11,1861,1,PARA,15.01.17,23376,23340,23394,23362,12,2396,1,SIHS,15.01.17,23466,23442,23478,23463,8423,42739,2,1,2,BTIE - FARB,136260,1528,2657,10554,10556
2,2,15.01.17,2059,2,10,601,1,BOES,15.01.17,23310,23276,23322,23291,11,1861,1,PARA,15.01.17,23376,23340,23394,23362,8423,42739,2,1,2,BTIE - FARB,136260,2228,1528,12606,10554
2,2,15.01.17,2059,2,9,615,1,BURK,15.01.17,23220,23161,23244,23220,10,601,1,BOES,15.01.17,23310,23276,23322,23291,8423,42739,2,1,2,BTIE - FARB,136260,2590,2228,12831,12606
2,2,15.01.17,3011,9,24,137,1,BACH,15.01.17,56118,56137,56130,56150,25,821,0,FARB,15.01.17,56202,56220,56202,56733,9366,42739,2,1,2,BTIE - FARB,136585,2818,1310,12497,10578
2,2,15.01.17,3011,9,23,1570,1,LIND,15.01.17,56064,56079,56076,56093,24,137,1,BACH,15.01.17,56118,56137,56130,56150,9366,42739,2,1,2,BTIE - FARB,136585,2535,2818,10706,12497
2,2,15.01.17,3011,9,22,1026,1,GRIM,15.01.17,56004,56020,56016,56031,23,1570,1,LIND,15.01.17,56064,56079,56076,56093,9366,42739,2,1,2,BTIE - FARB,136585,2770,2535,10580,10706
2,2,15.01.17,3011,9,21,1364,1,KAPP,15.01.17,55926,55938,55938,55953,22,1026,1,GRIM,15.01.17,56004,56020,56016,56031,9366,42739,2,1,2,BTIE - FARB,136585,2244,2770,10568,10580
2,2,15.01.17,3011,9,20,883,1,FREI,15.01.17,55848,55855,55866,55872,21,1364,1,KAPP,15.01.17,55926,55938,55938,55953,9366,42739,2,1,2,BTIE - FARB,136585,2253,2244,10548,10568
2,2,15.01.17,3011,9,19,1548,1,LETG,15.01.17,55788,55797,55800,55806,20,883,1,FREI,15.01.17,55848,55855,55866,55872,9366,42739,2,1,2,BTIE - FARB,136585,2245,2253,10558,10548
2,2,15.01.17,3011,9,18,48,1,ALBP,15.01.17,55686,55692,55710,55715,19,1548,1,LETG,15.01.17,55788,55797,55800,55806,9366,42739,2,1,2,BTIE - FARB,136585,1535,2245,12488,10558
2,2,15.01.17,3011,9,17,3019,1,ZYPR,15.01.17,55614,55620,55626,55632,18,48,1,ALBP,15.01.17,55686,55692,55710,55715,9366,42739,2,1,2,BTIE - FARB,136585,2250,1535,10535,12488
2,2,15.01.17,3011,9,16,1579,1,LOCH,15.01.17,55554,55558,55572,55573,17,3019,1,ZYPR,15.01.17,55614,55620,55626,55632,9366,42739,2,1,2,BTIE - FARB,136585,2248,2250,10544,10535
2,2,15.01.17,3011,9,15,1357,1,KALK,15.01.17,55476,55444,55494,55466,16,1579,1,LOCH,15.01.17,55554,55558,55572,55573,9366,42739,2,1,2,BTIE - FARB,136585,1906,2248,10563,10544
2,2,15.01.17,3011,9,14,478,1,BEZI,15.01.17,55398,55364,55410,55385,15,1357,1,KALK,15.01.17,55476,55444,55494,55466,9366,42739,2,1,2,BTIE - FARB,136585,1306,1906,12845,10563
2,2,15.01.17,3011,9,13,2556,1,STAU,15.01.17,55236,55236,55326,55294,14,478,1,BEZI,15.01.17,55398,55364,55410,55385,9366,42739,2,1,2,BTIE - FARB,136585,1502,1306,10532,12845
2,2,15.01.17,3011,9,12,2396,1,SIHS,15.01.17,55128,55115,55146,55133,13,2556,1,STAU,15.01.17,55236,55236,55326,55294,9366,42739,2,1,2,BTIE - FARB,136585,2657,1502,10556,10532
2,2,15.01.17,3011,9,11,1861,1,PARA,15.01.17,55026,55011,55050,55036,12,2396,1,SIHS,15.01.17,55128,55115,55146,55133,9366,42739,2,1,2,BTIE - FARB,136585,1528,2657,10554,10556
2,2,15.01.17,3011,9,10,601,1,BOES,15.01.17,54960,54951,54972,54961,11,1861,1,PARA,15.01.17,55026,55011,55050,55036,9366,42739,2,1,2,BTIE - FARB,136585,2228,1528,12606,10554
2,2,15.01.17,3011,9,9,615,1,BURK,15.01.17,54864,54861,54888,54877,10,601,1,BOES,15.01.17,54960,54951,54972,54961,9366,42739,2,1,2,BTIE - FARB,136585,2590,2228,12831,12606
2,2,15.01.17,3011,9,8,440,1,BELL,15.01.17,54744,54724,54774,54747,9,615,1,BURK,15.01.17,54864,54861,54888,54877,9366,42739,2,1,2,BTIE - FARB,136585,1565,2590,12493,12831
2,2,15.01.17,3011,9,7,1845,1,OPER,15.01.17,54636,54644,54654,54665,8,440,1,BELL,15.01.17,54744,54724,54774,54747,9366,42739,2,1,2,BTIE - FARB,136585,2104,1565,12475,12493
2,2,15.01.17,3011,9,6,1456,1,KRES,15.01.17,54546,54555,54564,54568,7,1845,1,OPER,15.01.17,54636,54644,54654,54665,9366,42739,2,1,2,BTIE - FARB,136585,2612,2104,12018,12475
2,2,15.01.17,3011,9,5,832,1,FELD,15.01.17,54486,54489,54498,54502,6,1456,1,KRES,15.01.17,54546,54555,54564,54568,9366,42739,2,1,2,BTIE - FARB,136585,2689,2612,12029,12018
2,2,15.01.17,3011,9,4,1286,1,HOES,15.01.17,54426,54430,54444,54445,5,832,1,FELD,15.01.17,54486,54489,54498,54502,9366,42739,2,1,2,BTIE - FARB,136585,2615,2689,10575,12029
2,2,15.01.17,3011,9,3,917,1,FROE,15.01.17,54354,54347,54372,54368,4,1286,1,HOES,15.01.17,54426,54430,54444,54445,9366,42739,2,1,2,BTIE - FARB,136585,2680,2615,10547,10575
2,2,15.01.17,3011,9,2,2907,1,WILD,15.01.17,54300,54287,54312,54302,3,917,1,FROE,15.01.17,54354,54347,54372,54368,9366,42739,2,1,2,BTIE - FARB,136585,2651,2680,6055,10547
2,2,15.01.17,3011,9,1,3041,0,BTIE,15.01.17,54240,54220,54240,54220,2,2907,1,WILD,15.01.17,54300,54287,54312,54302,9366,42739,2,1,2,BTIE - FARB,136585,2788,2651,12775,6055
2,2,15.01.17,2059,2,8,440,1,BELL,15.01.17,23106,23062,23136,23107,9,615,1,BURK,15.01.17,23220,23161,23244,23220,8423,42739,2,1,2,BTIE - FARB,136260,1565,2590,12493,12831
2,2,15.01.17,2059,2,7,1845,1,OPER,15.01.17,23004,22996,23022,23004,8,440,1,BELL,15.01.17,23106,23062,23136,23107,8423,42739,2,1,2,BTIE - FARB,136260,2104,1565,12475,12493
2,2,15.01.17,2059,2,6,1456,1,KRES,15.01.17,22920,22914,22932,22937,7,1845,1,OPER,15.01.17,23004,22996,23022,23004,8423,42739,2,1,2,BTIE - FARB,136260,2612,2104,12018,12475
2,2,15.01.17,2059,2,5,832,1,FELD,15.01.17,22860,22863,22872,22871,6,1456,1,KRES,15.01.17,22920,22914,22932,22937,8423,42739,2,1,2,BTIE - FARB,136260,2689,2612,12029,12018
2,2,15.01.17,2059,2,4,1286,1,HOES,15.01.17,22800,22820,22818,22826,5,832,1,FELD,15.01.17,22860,22863,22872,22871,8423,42739,2,1,2,BTIE - FARB,136260,2615,2689,10575,12029
2,2,15.01.17,2059,2,3,917,1,FROE,15.01.17,22734,22756,22746,22769,4,1286,1,HOES,15.01.17,22800,22820,22818,22826,8423,42739,2,1,2,BTIE - FARB,136260,2680,2615,10547,10575
2,2,15.01.17,2059,2,2,2907,1,WILD,15.01.17,22680,22715,22692,22719,3,917,1,FROE,15.01.17,22734,22756,22746,22769,8423,42739,2,1,2,BTIE - FARB,136260,2651,2680,6055,10547
2,2,15.01.17,2059,2,1,3041,0,BTIE,15.01.17,22620,22657,22620,22657,2,2907,1,WILD,15.01.17,22680,22715,22692,22719,8423,42739,2,1,2,BTIE - FARB,136260,2788,2651,12775,6055
2,2,15.01.17,3004,5,24,137,1,BACH,15.01.17,35238,35315,35250,35327,25,821,0,FARB,15.01.17,35322,35401,35322,35502,8512,42739,2,1,2,BTIE - FARB,135232,2818,1310,12497,10578
2,2,15.01.17,3004,5,23,1570,1,LIND,15.01.17,35184,35252,35196,35270,24,137,1,BACH,15.01.17,35238,35315,35250,35327,8512,42739,2,1,2,BTIE - FARB,135232,2535,2818,10706,12497
2,2,15.01.17,3004,5,22,1026,1,GRIM,15.01.17,35124,35194,35136,35205,23,1570,1,LIND,15.01.17,35184,35252,35196,35270,8512,42739,2,1,2,BTIE - FARB,135232,2770,2535,10580,10706
2,2,15.01.17,3004,5,21,1364,1,KAPP,15.01.17,35046,35114,35058,35125,22,1026,1,GRIM,15.01.17,35124,35194,35136,35205,8512,42739,2,1,2,BTIE - FARB,135232,2244,2770,10568,10580
2,2,15.01.17,3004,5,20,883,1,FREI,15.01.17,34974,35038,34986,35051,21,1364,1,KAPP,15.01.17,35046,35114,35058,35125,8512,42739,2,1,2,BTIE - FARB,135232,2253,2244,10548,10568
2,2,15.01.17,3004,5,19,1548,1,LETG,15.01.17,34914,34975,34926,34988,20,883,1,FREI,15.01.17,34974,35038,34986,35051,8512,42739,2,1,2,BTIE - FARB,135232,2245,2253,10558,10548
2,2,15.01.17,3004,5,18,48,1,ALBP,15.01.17,34812,34883,34836,34899,19,1548,1,LETG,15.01.17,34914,34975,34926,34988,8512,42739,2,1,2,BTIE - FARB,135232,1535,2245,12488,10558
2,2,15.01.17,3004,5,17,3019,1,ZYPR,15.01.17,34740,34811,34752,34824,18,48,1,ALBP,15.01.17,34812,34883,34836,34899,8512,42739,2,1,2,BTIE - FARB,135232,2250,1535,10535,12488
