nouniquestr,method,company,measurements,trialn
BkTbV,mk,TUW,0.899898251633193,43
IfUdF,mk,HTC,0.849665192599377,35
ZuRoI,em,CTS,0.826827747265404,86
eRuYh,em,HTC,0.170326488933067,61
aKTdT,em,HTC,0.317656437169837,44
NTUkO,zf,TUW,0.015085809678931,77
KtCpK,mk,CTS,0.951195619585285,67
PhTYU,zf,CTS,0.407409217203472,20
KFFJU,mk,CTS,0.459803868093255,31
UXWCP,mk,CTS,0.928056074189253,16
BkTbV,ac,CTS,0.520530239809462,83
IfUdF,ac,TUW,0.50869919556036,71
ZuRoI,zf,TUW,0.619386874434237,27
eRuYh,mk,TUW,0.079361995436469,42
aKTdT,ac,HTC,0.920681013080849,36
NTUkO,ac,TUW,0.540492332053813,59
KtCpK,ac,HTC,0.031211393573841,47
PhTYU,zf,HTC,0.669622395490655,51
KFFJU,mk,HTC,0.67524440266044,4
UXWCP,ac,TUW,0.967319042074137,66
BkTbV,ac,CTS,0.741255892025644,39
IfUdF,mk,HTC,0.982934815289854,26
ZuRoI,zf,CTS,0.495873604473471,21
eRuYh,mk,HTC,0.534465524730777,96
aKTdT,mk,CTS,0.548063998867709,89
NTUkO,mk,HTC,0.537955799267416,23
KtCpK,ac,HTC,0.452478310642242,76
PhTYU,mk,TUW,0.042120692062622,27
KFFJU,ac,CTS,0.293360800942925,82
UXWCP,mk,CTS,0.160228918924412,40
BkTbV,ac,TUW,0.482553967772194,62
IfUdF,mk,CTS,0.631311983281769,32
ZuRoI,ac,TUW,0.582278711827185,84
eRuYh,em,TUW,0.416471709695326,39
aKTdT,em,CTS,0.254709292621493,19
NTUkO,zf,HTC,0.758589870718602,28
KtCpK,ac,CTS,0.568217138786069,84
PhTYU,em,CTS,0.881545034820543,48
KFFJU,mk,CTS,0.825842251960129,11
UXWCP,ac,TUW,0.698357597636149,87
BkTbV,ac,CTS,0.998662583078872,10
IfUdF,zf,TUW,0.571703141821656,19
ZuRoI,mk,TUW,0.506287028017039,47
eRuYh,ac,HTC,0.343717361589343,16
aKTdT,ac,CTS,0.449408308545795,19
NTUkO,em,CTS,0.823551031552497,71
KtCpK,mk,CTS,0.891164903555758,52
PhTYU,ac,TUW,0.442208669103337,31
KFFJU,ac,TUW,0.192876890180437,39
UXWCP,mk,HTC,0.876273791202928,1
BkTbV,em,TUW,0.842712360022289,1
IfUdF,mk,HTC,0.553201215382973,29
ZuRoI,em,CTS,0.805872861625987,81
eRuYh,mk,HTC,0.746031733614622,96
aKTdT,em,TUW,0.108638115850909,29
NTUkO,zf,CTS,0.092329020496054,28
KtCpK,ac,TUW,0.342431914177445,45
PhTYU,em,CTS,0.254874128085156,65
KFFJU,em,CTS,0.21254089867786,11
UXWCP,mk,HTC,0.172043052343044,78
BkTbV,em,TUW,0.027179532560019,1
IfUdF,zf,TUW,0.966347701675681,78
ZuRoI,em,CTS,0.064891658623127,10
eRuYh,zf,HTC,0.569925026326896,21
aKTdT,zf,HTC,0.508298749004753,67
NTUkO,mk,HTC,0.91696732358662,54
KtCpK,ac,HTC,0.512344246374515,99
PhTYU,ac,CTS,0.842179231124855,28
KFFJU,mk,HTC,0.221062470973613,98
UXWCP,em,HTC,0.313197744198691,21
BkTbV,em,CTS,0.868833618181998,92
IfUdF,zf,CTS,0.658865229810137,24
ZuRoI,ac,CTS,0.664287115650887,1
eRuYh,ac,HTC,0.488306761080324,75
aKTdT,ac,CTS,0.801861698149373,7
NTUkO,mk,TUW,0.32136125573322,68
KtCpK,zf,HTC,0.325264961839363,65
PhTYU,em,CTS,0.204277033442597,70
KFFJU,zf,CTS,0.049583407608287,60
UXWCP,mk,HTC,0.804001348960771,46
BkTbV,zf,CTS,0.291676580855487,21
IfUdF,ac,CTS,0.68015350610745,91
ZuRoI,zf,HTC,0.900121416392748,64
eRuYh,em,TUW,0.952365215233607,49
aKTdT,ac,HTC,0.286426412510667,91
NTUkO,ac,TUW,0.495706057921345,81
KtCpK,ac,TUW,0.170221801138395,34
PhTYU,ac,HTC,0.579566333639392,70
KFFJU,ac,HTC,0.919100774967933,81
UXWCP,zf,CTS,0.556227946929948,52
BkTbV,ac,TUW,0.568607293642933,34
IfUdF,ac,TUW,0.824365814956431,16
ZuRoI,mk,CTS,0.857215781203868,88
eRuYh,ac,TUW,0.152358233952699,53
aKTdT,zf,CTS,0.961685430506997,59
NTUkO,zf,HTC,0.453673240036946,86
KtCpK,ac,TUW,0.319083249637349,68
PhTYU,zf,TUW,0.422552169838926,1
KFFJU,ac,HTC,0.405339585349185,52
UXWCP,ac,TUW,0.111400293212235,36
BkTbV,zf,TUW,0.667143095918467,49
IfUdF,ac,TUW,0.593651929464099,97
ZuRoI,ac,HTC,0.936299726313485,8
eRuYh,zf,TUW,0.019855613357844,49
aKTdT,ac,CTS,0.075278125474596,84
NTUkO,zf,TUW,0.960524608604135,10
KtCpK,ac,TUW,0.604722651730327,61
PhTYU,ac,CTS,0.641719709297256,9
KFFJU,ac,TUW,0.134522817708397,4
UXWCP,mk,HTC,0.936121867767504,82
BkTbV,zf,TUW,0.595586399948687,39
IfUdF,zf,CTS,0.103326501642213,90
ZuRoI,em,HTC,0.351782592500057,13
eRuYh,zf,TUW,0.342361631431676,87
aKTdT,zf,CTS,0.844694534567828,28
NTUkO,zf,HTC,0.066312469451383,78
KtCpK,em,TUW,0.569864654663906,75
PhTYU,em,CTS,0.233157818445061,30
KFFJU,ac,CTS,0.965969993708395,77
UXWCP,zf,HTC,0.848601192138051,44
BkTbV,mk,TUW,0.882989029284942,81
IfUdF,zf,CTS,0.305840467449241,69
ZuRoI,em,HTC,0.511979842592796,30
eRuYh,ac,TUW,0.747911592660915,63
aKTdT,zf,CTS,0.349753139660014,33
NTUkO,ac,CTS,0.241263406014245,66
KtCpK,mk,TUW,0.291074888394144,56
PhTYU,ac,CTS,0.895800732963342,35
KFFJU,mk,HTC,0.427054733533638,16
UXWCP,zf,CTS,0.980447515087349,21
BkTbV,mk,TUW,0.455742647430065,38
IfUdF,zf,TUW,0.212783698895613,65
ZuRoI,zf,CTS,0.767170599831252,64
eRuYh,ac,CTS,0.343340084724132,66
aKTdT,mk,TUW,0.684096305946637,36
NTUkO,ac,HTC,0.590168930671631,9
KtCpK,mk,CTS,0.826772595642623,67
PhTYU,zf,TUW,0.732411800787322,49
KFFJU,mk,CTS,0.891717068003076,3
UXWCP,em,CTS,0.731306536693663,77
BkTbV,ac,CTS,0.341141832687072,51
IfUdF,ac,HTC,0.327550519758564,86
ZuRoI,mk,TUW,0.848873478971659,41
eRuYh,zf,CTS,0.977963992471577,54
aKTdT,em,TUW,0.030148877052279,61
NTUkO,mk,HTC,0.611603765727747,30
KtCpK,zf,TUW,0.838270519590532,30
PhTYU,zf,CTS,0.171305266678066,69
KFFJU,ac,TUW,0.478582522631076,94
UXWCP,ac,TUW,0.542145018998088,94
BkTbV,ac,HTC,0.08089524787855,13
IfUdF,mk,TUW,0.889271830855766,63
ZuRoI,zf,TUW,0.396031035319504,48
eRuYh,ac,HTC,0.642272510081471,3
aKTdT,ac,CTS,0.694309317965775,9
NTUkO,mk,TUW,0.515522287067476,26
KtCpK,zf,TUW,0.489239740358452,96
PhTYU,zf,HTC,0.659693485022468,60
KFFJU,ac,TUW,0.135668408728945,58
UXWCP,em,HTC,0.780020411516446,41
BkTbV,zf,TUW,0.593836526282052,42
IfUdF,ac,HTC,0.727359905870537,23
ZuRoI,mk,HTC,0.36359903891848,15
eRuYh,ac,CTS,0.711556181206553,64
aKTdT,em,HTC,0.036694623020954,56
NTUkO,em,CTS,0.283938441126094,45
KtCpK,em,HTC,0.606290020144668,77
PhTYU,zf,CTS,0.443323220908159,42
KFFJU,mk,TUW,0.929044384698259,10
UXWCP,mk,TUW,0.616902586492035,78
BkTbV,em,CTS,0.878351086236952,56
IfUdF,zf,HTC,0.698938888583118,97
ZuRoI,mk,HTC,0.973152745275904,15
eRuYh,ac,TUW,0.059174294984684,34
aKTdT,em,HTC,0.597431677113218,68
NTUkO,mk,TUW,0.423218898064595,80
KtCpK,em,HTC,0.995946941490366,45
PhTYU,em,CTS,0.266838016167082,79
KFFJU,zf,HTC,0.423300494428998,51
UXWCP,em,CTS,0.894787902466557,11
BkTbV,em,CTS,0.94604556165462,80
IfUdF,ac,HTC,0.156065868871439,53
ZuRoI,zf,HTC,0.19621438074721,34
eRuYh,ac,CTS,0.752065308648372,69
aKTdT,zf,HTC,0.085816225676244,43
NTUkO,ac,CTS,0.587294655263343,96
KtCpK,ac,HTC,0.480337058324557,39
PhTYU,mk,CTS,0.014771452535284,27
KFFJU,mk,CTS,0.260660897511653,10
UXWCP,mk,CTS,0.453330177300942,99
BkTbV,zf,HTC,0.406388549747091,74
IfUdF,ac,CTS,0.090203820118043,26
ZuRoI,em,CTS,0.745320964412912,18
eRuYh,mk,TUW,0.009451271383577,71
aKTdT,ac,HTC,0.282729160935208,88
NTUkO,em,TUW,0.548807616056319,12
KtCpK,zf,TUW,0.54495587583813,43
PhTYU,em,TUW,0.212665280121615,4
KFFJU,ac,TUW,0.399542224416783,9
UXWCP,zf,CTS,0.256028723921595,24
BkTbV,em,HTC,0.193713607829239,58
IfUdF,em,HTC,0.734872196749106,74
ZuRoI,zf,TUW,0.480342826592509,74
eRuYh,ac,HTC,0.8462603739069,44
aKTdT,em,CTS,0.17435556852179,75
NTUkO,em,TUW,0.089305448175513,92
KtCpK,zf,TUW,0.485376155739067,35
PhTYU,em,CTS,0.61434596864316,84
KFFJU,ac,HTC,0.42986655451994,43
UXWCP,mk,CTS,0.448166332589981,92
BkTbV,mk,HTC,0.03573389333547,3
IfUdF,mk,TUW,0.606276146784728,30
ZuRoI,zf,TUW,0.617407573967828,86
eRuYh,zf,HTC,0.519695477800334,96
aKTdT,ac,CTS,0.291933976051887,19
NTUkO,ac,TUW,0.699878027818602,31
KtCpK,zf,CTS,0.554737637382116,29
PhTYU,em,HTC,0.903111364739287,46
KFFJU,ac,TUW,0.948669513227847,31
UXWCP,em,HTC,0.421147279872586,68
BkTbV,em,TUW,0.123156980678207,97
IfUdF,ac,TUW,0.13129313182384,66
ZuRoI,ac,HTC,0.701627493049719,17
eRuYh,ac,TUW,0.541937717277364,48
aKTdT,mk,TUW,0.640525610158514,47
NTUkO,zf,HTC,0.640903823747385,31
KtCpK,em,HTC,0.842292481686472,46
PhTYU,em,HTC,0.100750468852628,88
KFFJU,ac,TUW,0.545289068118614,8
UXWCP,mk,TUW,0.946504931907322,40
BkTbV,mk,HTC,0.557604232010455,86
IfUdF,ac,CTS,0.895630082697215,85
ZuRoI,mk,TUW,0.955069068993531,96
eRuYh,ac,TUW,0.2368446929558,70
aKTdT,ac,TUW,0.746851359359457,49
NTUkO,ac,HTC,0.896695160214983,63
KtCpK,em,CTS,0.709269481466511,7
PhTYU,zf,CTS,0.887263192069139,50
KFFJU,ac,CTS,0.4593008010182,31
UXWCP,em,CTS,0.309898657706925,32
BkTbV,zf,HTC,0.270866351396212,56
IfUdF,mk,CTS,0.097684141439017,45
ZuRoI,em,CTS,0.861998779200923,30
eRuYh,ac,CTS,0.184855714067399,52
aKTdT,ac,HTC,0.142252790024426,89
NTUkO,mk,TUW,0.815906404651627,68
KtCpK,ac,TUW,0.5399420735988,23
PhTYU,em,TUW,0.620321935048031,27
KFFJU,ac,HTC,0.140656172316432,62
UXWCP,mk,TUW,0.312736482543946,62
BkTbV,ac,HTC,0.667624137029386,30
IfUdF,em,HTC,0.214706900867163,8
ZuRoI,em,TUW,0.16899432006791,71
eRuYh,ac,CTS,0.634119760761462,92
aKTdT,zf,HTC,0.772105057716593,63
NTUkO,mk,TUW,0.280435757484345,89
KtCpK,mk,TUW,0.873993043427789,5
PhTYU,mk,CTS,0.614468757006204,83
KFFJU,em,TUW,0.701898763346851,35
UXWCP,mk,TUW,0.059185828651041,9
BkTbV,zf,TUW,0.019614293315759,55
IfUdF,mk,HTC,0.625272914060716,92
ZuRoI,ac,TUW,0.133528468578667,39
eRuYh,em,TUW,0.06339530955012,99
aKTdT,mk,TUW,0.546108922507057,90
NTUkO,ac,HTC,0.218322905809234,52
KtCpK,zf,TUW,0.583400152613306,24
PhTYU,ac,CTS,0.634652900959883,45
KFFJU,mk,CTS,0.641286625898838,14
UXWCP,em,HTC,0.425908369254903,44
BkTbV,mk,TUW,0.371226934849479,53
IfUdF,em,CTS,0.441224480108961,25
ZuRoI,em,TUW,0.42556084745676,34
eRuYh,zf,HTC,0.846255501629165,20
aKTdT,mk,TUW,0.626263667555661,20
NTUkO,zf,CTS,0.175633748627671,81
KtCpK,ac,HTC,0.221675277300031,15
PhTYU,zf,TUW,0.390762152496473,82
KFFJU,em,HTC,0.544233669325492,58
UXWCP,em,HTC,0.74997691176022,6
BkTbV,zf,CTS,0.538102318882067,15
IfUdF,em,CTS,0.696787129690162,54
ZuRoI,ac,CTS,0.31767814556233,83
eRuYh,em,CTS,0.676985063564313,7
aKTdT,em,CTS,0.353024429329243,68
NTUkO,em,HTC,0.42840193734218,59
KtCpK,zf,HTC,0.366612359110367,40
PhTYU,ac,TUW,0.849926024986118,58
KFFJU,mk,CTS,0.47024032916597,33
UXWCP,zf,CTS,0.466058904370459,95
BkTbV,mk,CTS,0.421676677507846,30
IfUdF,zf,CTS,0.86545414699694,73
ZuRoI,mk,TUW,0.554544418320602,38
eRuYh,ac,CTS,0.084292377140888,74
aKTdT,em,HTC,0.474749811581041,60
NTUkO,ac,HTC,0.878618775177771,16
KtCpK,zf,CTS,0.903000218035112,5
PhTYU,zf,HTC,0.130055306488328,51
KFFJU,mk,TUW,0.552902965854136,72
UXWCP,em,HTC,0.218139121626273,37
BkTbV,ac,TUW,0.189678307419759,5
IfUdF,em,HTC,0.880431217630465,75
ZuRoI,ac,HTC,0.129502407196872,18
eRuYh,mk,CTS,0.677740536905146,75
aKTdT,mk,TUW,0.417262253956226,23
NTUkO,mk,TUW,0.398609251395852,91
KtCpK,ac,TUW,0.951710137943675,87
PhTYU,ac,TUW,0.270308001581107,19
KFFJU,mk,TUW,0.582543018587258,90
UXWCP,zf,HTC,0.951577321895532,8
BkTbV,em,HTC,0.84517793305586,60
IfUdF,ac,TUW,0.106021118662584,64
ZuRoI,ac,CTS,0.962126224021123,93
eRuYh,em,HTC,0.923074928736438,42
aKTdT,em,CTS,0.056646679639662,47
NTUkO,ac,TUW,0.317877622346363,9
KtCpK,ac,TUW,0.775403451899711,71
PhTYU,em,HTC,0.397003898554493,50
KFFJU,em,CTS,0.015799603718139,69
UXWCP,ac,TUW,0.232680058271428,56
BkTbV,ac,HTC,0.461173036937195,63
IfUdF,zf,HTC,0.217677152942286,53
ZuRoI,ac,TUW,0.927772010209227,22
eRuYh,em,CTS,0.446002197988098,52
aKTdT,ac,HTC,0.224181709112298,77
NTUkO,ac,HTC,0.416981603932913,80
KtCpK,ac,CTS,0.713502858695865,81
PhTYU,mk,HTC,0.663396649483265,82
KFFJU,ac,TUW,0.490344262533531,27
UXWCP,em,CTS,0.195575406279329,99
BkTbV,em,TUW,0.310962266553563,61
IfUdF,zf,CTS,0.513908234567598,91
ZuRoI,em,CTS,0.341938022278418,23
eRuYh,em,CTS,0.921435630267513,70
aKTdT,ac,TUW,0.789027227283054,59
NTUkO,mk,HTC,0.289140173626948,59
KtCpK,em,CTS,0.62251968306984,1
PhTYU,mk,CTS,0.967037585562792,48
KFFJU,em,TUW,0.76736174948162,35
UXWCP,ac,HTC,0.11006689148331,99
BkTbV,zf,HTC,0.046485596211057,75
IfUdF,em,CTS,0.716991156595059,99
ZuRoI,zf,CTS,0.482453499564175,2
eRuYh,mk,HTC,0.033357354654652,57
aKTdT,em,CTS,0.339863737248013,20
NTUkO,em,TUW,0.853182248579146,40
KtCpK,zf,HTC,0.843440655483103,4
PhTYU,em,HTC,0.477672270236242,25
KFFJU,em,TUW,0.574901465906338,67
UXWCP,mk,TUW,0.739446925269868,68
BkTbV,zf,CTS,0.982730903117796,65
IfUdF,ac,CTS,0.609386174919092,45
ZuRoI,ac,TUW,0.850626352635309,12
eRuYh,ac,TUW,0.174915472405573,49
aKTdT,ac,TUW,0.735836897717706,82
NTUkO,zf,HTC,0.802562947834855,44
KtCpK,mk,HTC,0.134540327998795,66
PhTYU,ac,CTS,0.25650961613525,66
KFFJU,mk,HTC,0.912608146857195,10
UXWCP,mk,HTC,0.117462989460516,98
BkTbV,ac,HTC,0.442370356730843,22
IfUdF,ac,HTC,0.037329114731915,27
ZuRoI,zf,CTS,0.571115041171825,68
eRuYh,em,TUW,0.6037742348208,56
aKTdT,mk,TUW,0.577136358463027,97
NTUkO,ac,TUW,0.62462373764508,13
KtCpK,ac,TUW,0.341231190153769,92
PhTYU,zf,TUW,0.982731739617694,69
KFFJU,em,CTS,0.821698108728173,19
UXWCP,em,CTS,0.539520088146716,23
BkTbV,mk,HTC,0.757633768152659,3
IfUdF,zf,TUW,0.695556446689976,72
ZuRoI,em,CTS,0.367189343351377,42
eRuYh,zf,CTS,0.681600735229858,26
aKTdT,mk,TUW,0.997953869559159,48
NTUkO,zf,HTC,0.625465966811241,28
KtCpK,em,CTS,0.465475549667704,72
PhTYU,ac,HTC,0.207179180006616,34
KFFJU,em,CTS,0.965695064029005,51
UXWCP,ac,CTS,0.112747687617255,93
BkTbV,zf,TUW,0.28289750465699,89
IfUdF,ac,CTS,0.225869865920008,5
ZuRoI,em,CTS,0.174176652471903,78
eRuYh,mk,CTS,0.019986803229417,68
aKTdT,zf,HTC,0.884208331695564,16
NTUkO,ac,CTS,0.817917568582846,32
KtCpK,zf,CTS,0.66590536909433,13
PhTYU,zf,TUW,0.929841379997031,56
KFFJU,mk,HTC,0.195481621298789,77
UXWCP,mk,CTS,0.318727167593413,81
BkTbV,mk,TUW,0.440495398515131,47
IfUdF,em,CTS,0.124809464950874,94
ZuRoI,zf,HTC,0.117697971675263,42
eRuYh,em,CTS,0.862194610813581,25
aKTdT,em,CTS,0.032401713813645,19
NTUkO,em,HTC,0.713492352180396,78
KtCpK,mk,HTC,0.042382047824571,67
PhTYU,zf,TUW,0.602702616788917,11
KFFJU,zf,TUW,0.6130145211677,32
UXWCP,ac,HTC,0.315266487812084,83
BkTbV,zf,TUW,0.569335904048218,82
IfUdF,ac,HTC,0.897048786929421,74
ZuRoI,em,TUW,0.157588765744452,50
eRuYh,mk,CTS,0.802060114749536,0
aKTdT,em,CTS,0.017463091588403,18
NTUkO,mk,HTC,0.914682707090582,68
KtCpK,zf,TUW,0.574163517943191,48
PhTYU,ac,HTC,0.653374880033848,12
KFFJU,mk,TUW,0.96520991945329,60
UXWCP,mk,TUW,0.724603410059818,24
BkTbV,mk,TUW,0.448735167444234,40
IfUdF,zf,CTS,0.58944207425537,61
ZuRoI,em,CTS,0.590523339094518,3
eRuYh,zf,CTS,0.856696943260902,34
aKTdT,zf,HTC,0.24024143729164,71
NTUkO,em,TUW,0.775503829828642,1
KtCpK,zf,HTC,0.726931100247069,19
PhTYU,ac,HTC,0.008184636839437,14
KFFJU,em,CTS,0.479263336479757,99
UXWCP,mk,TUW,0.496085039001079,12
BkTbV,ac,CTS,0.319519585281894,55
IfUdF,em,TUW,0.009453790072542,17
ZuRoI,ac,CTS,0.791014922171746,72
eRuYh,ac,CTS,0.708795272237858,78
aKTdT,mk,CTS,0.744950664048478,89
NTUkO,mk,HTC,0.87938812432463,82
KtCpK,ac,TUW,0.12535727179805,92
PhTYU,mk,HTC,0.529142942691036,71
KFFJU,mk,TUW,0.249202082473891,96
UXWCP,mk,CTS,0.193259245629294,36
BkTbV,ac,TUW,0.954464023912554,65
IfUdF,zf,TUW,0.806621479389095,87
ZuRoI,mk,HTC,0.119071475934273,65
eRuYh,ac,CTS,0.157721810712546,66
aKTdT,mk,TUW,0.729183077158062,80
NTUkO,zf,TUW,0.845001794120038,45
KtCpK,zf,TUW,0.477192239087506,47
PhTYU,ac,HTC,0.512764951730296,21
KFFJU,zf,TUW,0.227401804319892,67
UXWCP,zf,HTC,0.751864332495026,1
BkTbV,em,TUW,0.910986572050026,53
IfUdF,mk,HTC,0.347877483906608,9
ZuRoI,em,TUW,0.711497784772561,40
eRuYh,mk,CTS,0.338219751345749,6
aKTdT,em,CTS,0.303453515787121,22
NTUkO,zf,CTS,0.345994431383797,20
KtCpK,ac,CTS,0.154597844754989,4
PhTYU,mk,HTC,0.994667558098353,43
KFFJU,ac,TUW,0.686127065936945,60
UXWCP,em,HTC,0.744340829520241,95
BkTbV,zf,TUW,0.231190471718113,38
IfUdF,zf,HTC,0.335036259278715,33
ZuRoI,zf,CTS,0.76646322162965,96
eRuYh,zf,HTC,0.827219486968098,41
aKTdT,mk,TUW,0.126526564402508,33
NTUkO,em,HTC,0.382978122829018,33
KtCpK,em,CTS,0.880951878046567,58
PhTYU,zf,HTC,0.305725956157721,81
KFFJU,em,TUW,0.126489236120428,61
UXWCP,em,HTC,0.367463348107865,53
BkTbV,em,TUW,0.836452162676006,19
IfUdF,mk,CTS,0.722908145516944,65
ZuRoI,em,HTC,0.068926271951215,2
eRuYh,mk,TUW,0.957641700165243,44
aKTdT,em,TUW,0.232188927107953,83
NTUkO,em,HTC,0.493674761040815,28
KtCpK,em,TUW,0.841773118819315,48
PhTYU,ac,TUW,0.857165353773933,61
KFFJU,zf,TUW,0.525077867931234,1
UXWCP,zf,CTS,0.288126376634571,86
BkTbV,ac,TUW,0.572614440741992,74
IfUdF,zf,CTS,0.750363883634963,44
ZuRoI,mk,CTS,0.067312457975422,78
eRuYh,ac,HTC,0.124668490592343,6
aKTdT,ac,HTC,0.392856431443048,66
NTUkO,zf,HTC,0.954214902476721,15
KtCpK,ac,HTC,0.484087932798844,12
PhTYU,ac,TUW,0.421036450195703,97
KFFJU,ac,HTC,0.407205554693581,78
UXWCP,ac,HTC,0.060264679104672,63
BkTbV,ac,HTC,0.234305559227193,95
IfUdF,ac,HTC,0.786977802211992,79
ZuRoI,zf,CTS,0.959789690144064,36
eRuYh,em,CTS,0.49819886178334,18
aKTdT,mk,HTC,0.853273899895353,7
NTUkO,ac,TUW,0.133183934295754,70
KtCpK,ac,TUW,0.593685396765379,96
PhTYU,em,TUW,0.973579508350593,67
KFFJU,zf,CTS,0.282670574271029,24
UXWCP,zf,HTC,0.652095710328872,54
BkTbV,mk,TUW,0.560528865179091,73
IfUdF,ac,TUW,0.918770694746842,88
ZuRoI,zf,CTS,0.646044953085965,37
eRuYh,em,TUW,0.100003891217257,39
aKTdT,mk,CTS,0.967115806691461,15
NTUkO,mk,CTS,0.911364731075863,81
KtCpK,zf,TUW,0.721856338842788,30
PhTYU,zf,CTS,0.831293170449329,30
KFFJU,em,TUW,0.849669325535715,76
UXWCP,ac,HTC,0.33828654868261,51
BkTbV,ac,HTC,0.930911044021786,67
IfUdF,zf,CTS,0.302090161537627,1
ZuRoI,mk,HTC,0.595385539725807,78
eRuYh,mk,CTS,0.90486299663036,50
aKTdT,mk,TUW,0.369733770621478,82
NTUkO,ac,TUW,0.596123986826282,85
KtCpK,zf,CTS,0.98954420026512,16
PhTYU,zf,TUW,0.554398621197714,70
KFFJU,mk,HTC,0.123946899130222,4
UXWCP,zf,TUW,0.062893426015016,80
BkTbV,em,TUW,0.991740978569512,60
IfUdF,em,TUW,0.864734599929543,26
ZuRoI,ac,TUW,0.735517691836389,10
eRuYh,zf,TUW,0.27178330837939,19
aKTdT,zf,TUW,0.832487821531587,13
NTUkO,ac,CTS,0.302076633862504,67
KtCpK,mk,CTS,0.585258532756856,14
PhTYU,zf,CTS,0.066279152483702,7
KFFJU,mk,CTS,0.7000514230892,96
UXWCP,ac,HTC,0.456221407673768,56
BkTbV,zf,CTS,0.474222842697156,58
IfUdF,em,TUW,0.76140200362341,72
ZuRoI,em,CTS,0.638315146634584,12
eRuYh,zf,HTC,0.334828706143688,55
aKTdT,ac,CTS,0.370760654288375,81
NTUkO,em,TUW,0.903933060821935,90
KtCpK,em,CTS,0.721280792707261,65
PhTYU,em,TUW,0.609861159480515,18
KFFJU,ac,CTS,0.152170918947629,71
UXWCP,mk,HTC,0.119154390286114,54
BkTbV,mk,TUW,0.60828169215921,47
IfUdF,ac,CTS,0.52495339657726,59
ZuRoI,em,HTC,0.78703398401809,61
eRuYh,em,TUW,0.367070597585297,93
aKTdT,mk,CTS,0.8759771218621,87
NTUkO,zf,HTC,0.390129259683545,80
KtCpK,ac,HTC,0.271200370149894,32
PhTYU,ac,TUW,0.818543034350406,64
KFFJU,em,CTS,0.947537802528031,68
UXWCP,ac,CTS,0.113384648940753,21
BkTbV,ac,HTC,0.963809420407342,76
IfUdF,zf,HTC,0.628838338623037,58
ZuRoI,em,CTS,0.61917297876894,78
eRuYh,ac,CTS,0.000816430603152,66
aKTdT,em,TUW,0.921169773937067,52
NTUkO,em,TUW,0.505168842638124,66
KtCpK,ac,TUW,0.143936762429471,37
PhTYU,zf,TUW,0.999678315089457,58
KFFJU,em,HTC,0.900972086444435,26
UXWCP,mk,TUW,0.817545695390764,38
BkTbV,mk,CTS,0.232121060621647,76
IfUdF,em,HTC,0.372691320459599,50
ZuRoI,mk,CTS,0.327741983754936,68
eRuYh,em,HTC,0.844024815876586,15
aKTdT,em,HTC,0.677554520123339,56
NTUkO,mk,CTS,0.042219176400026,64
KtCpK,mk,HTC,0.122508934735245,61
PhTYU,mk,TUW,0.225634573132676,94
KFFJU,mk,HTC,0.942139923733944,28
UXWCP,zf,TUW,0.253769813545236,61
BkTbV,ac,HTC,0.868758114921447,69
IfUdF,ac,TUW,0.60311706498028,83
ZuRoI,em,TUW,0.925803399444916,59
eRuYh,mk,TUW,0.016283739589021,54
aKTdT,mk,CTS,0.649730510218304,52
NTUkO,zf,HTC,0.056478354241505,55
KtCpK,mk,TUW,0.595638209811128,32
PhTYU,em,CTS,0.759204481200791,38
KFFJU,zf,CTS,0.91102262280915,39
UXWCP,ac,CTS,0.159920244914177,29
BkTbV,mk,CTS,0.631229567058184,45
IfUdF,mk,TUW,0.330435705046247,45
ZuRoI,em,TUW,0.91715359935488,90
eRuYh,zf,TUW,0.742111748249866,50
aKTdT,mk,TUW,0.449672725827279,55
NTUkO,em,HTC,0.906837784997226,26
KtCpK,zf,TUW,0.521211527195632,25
PhTYU,em,CTS,0.234968331612872,1
KFFJU,em,TUW,0.694656321236661,47
UXWCP,em,HTC,0.543802923324429,4
BkTbV,mk,HTC,0.940492326741912,95
IfUdF,zf,HTC,0.144897610728898,97
ZuRoI,mk,TUW,0.119173327930754,85
eRuYh,mk,CTS,0.841022230301633,16
aKTdT,ac,TUW,0.087452403221337,46
NTUkO,ac,HTC,0.111640940103209,85
KtCpK,em,HTC,0.843082263870113,50
PhTYU,mk,TUW,0.863739416726738,22
KFFJU,mk,HTC,0.290399302373248,73
UXWCP,em,CTS,0.282136099807886,88
BkTbV,ac,HTC,0.15111485116451,52
IfUdF,mk,HTC,0.029782202837216,6
ZuRoI,mk,HTC,0.192717686030964,64
eRuYh,em,CTS,0.794961689911528,34
aKTdT,zf,TUW,0.655250998325145,86
NTUkO,zf,CTS,0.323879346482276,78
KtCpK,em,TUW,0.899770660963969,96
PhTYU,em,TUW,0.853846589335884,3
KFFJU,mk,HTC,0.305067283061049,60
UXWCP,mk,HTC,0.971677821682431,18
BkTbV,zf,HTC,0.473286869088196,13
IfUdF,zf,HTC,0.520401701069713,89
ZuRoI,mk,HTC,0.907438930928782,27
eRuYh,zf,TUW,0.622041500574659,34
aKTdT,mk,HTC,0.21379686021427,63
NTUkO,zf,TUW,0.685851050140813,23
KtCpK,ac,CTS,0.687928387750833,64
PhTYU,em,HTC,0.108647281489639,25
KFFJU,em,TUW,0.274158546939794,9
UXWCP,mk,TUW,0.287901949983246,37
BkTbV,zf,CTS,0.922818511068145,71
